Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
3,"9,0","11,3","12,6","11,0",SE,"2,4",SSW,"2,4",W,"0,8","1,9",-,0,0,10,"3,3",.,.,.
4,"12,4","10,1","11,2","11,2",W,"0,8",W,"2,4",ESE,"0,8","1,4",-,7,3,1,"3,7","2,5",.,.
5,"11,4","11,8","12,2","11,8",SE,"0,8",SSW,"2,4",S,"2,4","1,9",-,8,9,3,"6,7",.,.,.
6,"11,5","10,9","10,4","10,9",NNW,"2,4",W,"2,4",W,"2,4","2,4",-,9,10,10,"9,7","3,2",.,.
7,"9,5","10,1","9,5","9,7",WNW,"0,8",NNW,"2,4",W,"0,8","1,4",-,10,8,0,"6,0","2,9",.,.
8,"8,8","8,5","10,7","9,3",WSW,"0,8",WNW,"2,4",W,"0,8","1,4",-,0,6,10,"5,3",.,.,.
9,"10,5","8,9","9,5","9,6",W,"0,8",NW,"2,4",NE,"0,8","1,4",-,9,8,6,"7,7","0,0",.,.
10,"10,4","10,6","9,4","10,1",SSE,"0,8",NNE,"2,4",SE,"2,4","1,9",-,10,4,5,"6,3","0,6",.,.
11,"10,1","11,0","10,9","10,7",SE,"0,8",NNE,"2,4",SE,"0,8","1,4",-,2,0,0,"0,7","0,1",.,.
12,"10,4","10,4","12,2","11,0",C,"0,0",W,"2,4",SSE,"0,8","1,1",-,0,1,0,"0,3",.,.,.
13,"11,8","12,2","12,3","12,1",WSW,"0,8",NW,"2,4",WSW,"0,8","1,4",-,0,6,0,"2,0",.,.,.
14,"11,8","11,3","12,7","11,9",W,"2,4",NNW,"2,4",SSE,"0,8","1,9",-,5,4,0,"3,0",.,.,.
15,"11,7","12,2","12,9","12,3",S,"0,8",W,"0,8",SSE,"0,8","0,8",-,0,0,0,"0,0",.,.,.
16,"12,4","14,0","12,8","13,1",SSE,"0,8",NNE,"2,4",ESE,"0,8","1,4",-,1,0,0,"0,3",.,.,.
17,"12,8","15,8","13,6","14,1",C,"0,0",NNE,"0,8",ESE,"0,8","0,6",-,1,4,0,"1,7",.,.,.
18,"12,7","14,9","13,0","13,5",SE,"0,8",C,"0,0",SE,"0,8","0,6",-,8,8,0,"5,3",.,.,.
19,"13,0","11,5","10,5","11,7",SSE,"0,8",SW,"0,8",SE,"0,8","0,8",-,1,0,0,"0,3",.,.,.
20,"10,2","11,3","11,3","10,9",C,"0,0",NNE,"2,4",SE,"0,8","1,1",-,0,1,0,"0,3",.,.,.
21,"11,5","11,2","11,5","11,4",C,"0,0",W,"2,4",SE,"0,8","1,1",-,3,6,0,"3,0",.,.,.
22,"11,6","13,7","12,3","12,5",SSE,"0,8",NE,"0,8",SE,"2,4","1,4",-,5,10,7,"7,3",.,.,.
23,"11,7","11,0","10,6","11,1",WSW,"2,4",W,"4,4",WSW,"2,4","3,0",-,10,10,10,"10,0","14,2",.,.
24,"10,8","10,3","10,4","10,5",N,"2,4",N,"2,4",NNE,"2,4","2,4",-,10,10,10,"10,0","11,5",.,.
25,"9,5","10,1","10,5","10,0",NW,"0,8",WSW,"2,4",SSE,"2,4","1,9",-,10,10,0,"6,7","23,3",.,.
26,"9,4","11,3","12,0","10,9",C,"0,0",W,"2,4",SSE,"2,4","1,6",-,1,8,0,"3,0",.,.,.
27,"10,9","13,5","10,5","11,6",C,"0,0",ENE,"0,8",WNW,"2,4","1,1",-,4,7,10,"7,0",.,.,.
28,"9,7","8,8","9,7","9,4",NW,"2,4",NW,"2,4",W,"2,4","2,4",-,10,6,5,"7,0","1,2",.,.
29,"7,2","7,7","9,3","8,1",SW,"2,4",SW,"0,8",W,"2,4","1,9",-,7,10,8,"8,3","0,0",.,.
30,"6,3","5,1","6,5","6,0",W,"2,4",WNW,"4,4",WNW,"2,4","3,0",-,0,4,6,"3,3","6,4",.,.
31,"6,2","6,5","6,8","6,5",W,"2,4",WNW,"2,4",NW,"0,8","1,9",-,0,9,0,"3,0",.,.,.
dek1,"9,9","10,0","10,3","10,0","1,7","2,4","1,8","1,9",-,"5,3","5,0","4,5","4,9","9,2",,,,,
dek2,"11,7","12,5","12,2","12,1","0,7","1,7","0,8","1,0",-,"1,8","2,4","0,0","1,4","0,1",,,,,
dek3,"9,5","9,9","10,0","9,8","1,4","2,3","2,1","1,9",-,"5,5","8,2","5,1","6,2","56,6",,,,,
mes,"10,3","10,8","10,8","10,6","1,3","2,1","1,6","1,6",-,"4,2","5,3","3,3","4,3","65,9",,,,,
Д,Напон,водене,паре,Правац,и,брзина,ветра,Инсо-,Облачност,Пада-,Снег,Појаве,,,,,,,
а,(mb),(m/s),лација,у,десетинама,вине,(сm),,,,,,,,,,,,
н,07,14,21,ср.,07,14,21,ср.,(h),07,14,21,ср.,(mm),У,Н,,,
Д,Ваздушни,притисак,у,mb,Температура,ваздуха,у,°,C,Релативна,влажност,,,,,,,,
а,Екстреми,мин,Терминске,Термини,,,,,,,,,,,,,,,
н,07,14,21,ср.,мах,мин,амп,5сm,07,14,21,ср.,07,14,21,ср.,,,
БЕОГРАД,ширина,"44°48',",дужина,"20°28',",висина,132m,НОВЕМБАР,2017,,,,,,,,,,,
1,"1011,0","1009,4","1008,5","1009,6","14,4","4,4","10,0","0,7","6,4","13,6","7,5","8,8",73,44,68,62,,,
2,"1005,2","1001,5","999,5","1002,1","18,4","6,8","11,6","2,5","7,4","16,6","10,5","11,3",77,48,64,63,,,
3,"999,4","1001,1","1003,7","1001,4","12,8","8,4","4,4","3,9","12,0","11,3","9,9","10,8",63,86,92,80,,,
4,"1006,2","1005,7","1005,8","1005,9","11,6","6,0","5,6","4,0","6,5","10,1","8,5","8,4",97,81,85,88,,,
5,"1003,2","999,8","998,1","1000,4","16,3","6,6","9,7","4,9","6,9","16,3","8,8","10,2",91,48,64,68,,,
6,"997,5","998,4","1000,0","998,6","15,4","7,3","8,1","5,7","7,8","14,8","9,3","10,3",77,53,77,69,,,
7,"1001,4","1000,5","1001,3","1001,1","15,0","8,8","6,2","7,4","10,0","13,1","9,7","10,6",80,65,80,75,,,
8,"1000,6","1000,7","1002,9","1001,4","12,8","8,7","4,1","7,8","8,7","12,4","9,5","10,0",85,66,78,76,,,
9,"1005,3","1006,0","1007,1","1006,1","12,3","8,8","3,5","6,8","8,8","12,0","11,1","10,8",85,74,75,78,,,
10,"1007,0","1004,5","1002,3","1004,6","13,8","9,0","4,8","8,9","10,3","13,3","9,0","10,4",89,65,82,79,,,
11,"1000,0","998,8","996,4","998,4","15,5","5,1","10,4","1,5","6,0","14,9","11,5","11,0",96,60,71,76,,,
12,"994,7","992,8","987,7","991,7","16,0","9,2","6,8","3,7","9,3","16,0","14,0","13,3",77,56,63,65,,,
13,"983,2","985,2","992,3","986,9","14,4","5,8","8,6","9,9","13,6","12,1","5,8","9,3",82,89,97,89,,,
14,"999,9","1004,2","1006,9","1003,7","6,1","4,0","2,1","5,3","4,1","5,1","5,3","5,0",97,96,89,94,,,
15,"1008,8","1008,9","1010,1","1009,3","5,5","4,4","1,1","4,8","4,7","5,4","5,0","5,0",97,97,97,97,,,
16,"1008,9","1007,7","1007,1","1007,9","9,0","5,0","4,0","5,0","6,0","8,6","7,6","7,5",97,86,87,90,,,
17,"1005,7","1004,8","1004,9","1005,1","9,4","7,2","2,2","6,8","7,4","9,1","8,3","8,3",84,76,91,84,,,
18,"1003,2","1002,5","1001,9","1002,5","8,3","5,9","2,4","6,4","6,4","7,2","6,1","6,5",92,89,94,92,,,
19,"999,7","997,7","998,2","998,5","8,4","5,7","2,7","5,6","5,7","8,0","6,5","6,7",94,62,81,79,,,
20,"1001,7","1002,5","1004,1","1002,8","9,1","2,5","6,6","0,1","3,4","8,1","4,2","5,0",89,65,82,79,,,
21,"1002,6","1001,3","1001,6","1001,8","9,6","2,0","7,6","-2,6","3,2","9,2","8,6","7,4",74,44,67,62,,,
22,"1001,7","1001,2","1002,1","1001,7","16,3","8,0","8,3","4,4","9,2","15,3","9,9","11,1",61,51,72,61,,,
23,"1003,7","1003,6","1005,0","1004,1","16,9","5,5","11,4","0,8","5,5","16,0","10,1","10,4",86,49,77,71,,,
24,"1004,2","1003,5","1004,3","1004,0","17,0","7,9","9,1","2,2","10,2","15,7","9,3","11,1",67,53,78,66,,,
25,"1003,3","999,7","998,8","1000,6","14,6","5,4","9,2","1,0","6,0","14,4","8,6","9,4",86,56,79,74,,,
26,"996,3","998,6","1001,7","998,9","9,6","4,4","5,2","6,4","8,0","6,8","4,4","5,9",78,91,93,87,,,
27,"1005,1","1004,9","1005,0","1005,0","4,9","2,0","2,9","2,4","2,6","4,5","2,0","2,8",90,77,87,85,,,
28,"1003,9","1001,0","999,1","1001,3","6,7","-0,7","7,4","-2,8","-0,7","5,8","1,6","2,1",93,61,75,76,,,
29,"997,0","995,0","993,1","995,0","11,0","-0,5","11,5","-3,9","0,6","10,7","6,0","5,8",71,40,62,58,,,
30,"982,9","987,0","991,1","987,0","9,7","4,9","4,8","3,9","7,4","7,3","6,1","6,7",67,95,92,85,,,
dek1,"1003,7","1002,8","1002,9","1003,1","14,3","7,5","6,8","5,3","8,5","13,4","9,4","10,2",82,63,77,74,,,
dek2,"1000,6","1000,5","1001,0","1000,7","10,2","5,5","4,7","4,9","6,7","9,5","7,4","7,8",91,78,85,85,,,
dek3,"1000,1","999,6","1000,2","999,9","11,6","3,9","7,7","1,2","5,2","10,6","6,7","7,3",77,62,78,73,,,
mes,"1001,4","1001,0","1001,4","1001,2","12,0","5,6","6,4","3,8","6,8","11,1","7,8","8,4",83,67,80,77,,,
1,"7,0","6,8","7,1","7,0",SSE,"0,8",SW,"0,8",SE,"0,8","0,8",-,9,1,0,"3,3",.,.,.
2,"7,9","9,1","8,1","8,4",C,"0,0",NE,"0,8",C,"0,0","0,3",-,8,6,3,"5,7",.,.,.
3,"8,8","11,6","11,2","10,5",W,"0,8",W,"2,4",W,"0,8","1,4",-,8,9,6,"7,7",.,.,.
4,"9,4","10,0","9,4","9,6",S,"0,8",ESE,"2,4",SSE,"2,4","1,9",-,10,1,0,"3,7","1,2",.,.
5,"9,0","9,0","7,2","8,4",SE,"4,4",SE,"4,4",SE,"4,4","4,4",-,2,4,1,"2,3",.,.,.
6,"8,2","8,9","9,0","8,7",SE,"6,7",ESE,"4,4",ESE,"4,4","5,1",-,1,1,0,"0,7",.,.,.
7,"9,8","9,8","9,6","9,7",SE,"6,7",ESE,"4,4",SE,"6,7","5,9",-,7,8,8,"7,7",.,.,.
8,"9,6","9,5","9,3","9,5",SE,"4,4",SE,"4,4",SE,"2,4","3,7",-,9,9,8,"8,7",.,.,.
9,"9,6","10,4","9,9","10,0",WSW,"0,8",NW,"0,8",NNE,"0,8","0,8",-,9,9,9,"9,0","0,0",.,.
10,"11,2","9,9","9,4","10,2",C,"0,0",E,"0,8",SE,"2,4","1,1",-,10,9,0,"6,3",.,.,.
11,"9,0","10,2","9,7","9,6",SSE,"0,8",NNE,"0,8",SE,"2,4","1,4",-,7,0,8,"5,0",.,.,.
12,"9,0","10,3","10,1","9,8",SSE,"0,8",SE,"0,8",SSE,"2,4","1,4",-,8,10,4,"7,3",.,.,.
13,"12,8","12,6","9,0","11,5",ESE,"2,4",NNW,"2,4",W,"2,4","2,4",-,10,10,10,"10,0","3,1",.,.
14,"7,9","8,4","7,9","8,1",W,"4,4",NW,"2,4",NW,"0,8","2,5",-,10,10,10,"10,0","12,0",.,.
15,"8,3","8,7","8,5","8,5",NE,"0,8",NNE,"2,4",NNE,"0,8","1,4",-,10,10,10,"10,0","4,1",.,.
16,"9,1","9,6","9,1","9,3",NE,"0,8",E,"2,4",ESE,"4,4","2,5",-,10,10,10,"10,0","5,5",.,.
17,"8,7","8,8","10,0","9,2",E,"2,4",E,"2,4",NE,"2,4","2,4",-,10,10,9,"9,7","0,6",.,.
18,"8,8","9,1","8,9","8,9",NNE,"2,4",W,"2,4",W,"0,8","1,9",-,10,10,10,"10,0","0,3",.,.
19,"8,6","6,6","7,9","7,7",SW,"0,8",ESE,"0,8",C,"0,0","0,6",-,10,10,10,"10,0","0,6",.,.
20,"7,0","7,0","6,8","6,9",W,"2,4",W,"2,4",WSW,"0,8","1,9",-,10,5,0,"5,0","0,0",.,.
21,"5,7","5,2","7,5","6,1",SSE,"2,4",S,"0,8",SE,"0,8","1,4",-,5,10,9,"8,0","0,0",.,.
22,"7,1","8,9","8,8","8,3",SSW,"0,8",W,"2,4",SSE,"0,8","1,4",-,7,8,0,"5,0","0,0",.,.
23,"7,8","8,9","9,5","8,7",C,"0,0",NNE,"0,8",SE,"2,4","1,1",-,0,3,0,"1,0",.,.,.
24,"8,3","9,5","9,2","9,0",SSE,"0,8",SW,"0,8",SSE,"0,8","0,8",-,10,9,0,"6,3",.,.,.
25,"8,1","9,2","8,8","8,7",SE,"0,8",SE,"2,4",SE,"4,4","2,5",-,3,8,4,"5,0",.,.,.
26,"8,4","9,0","7,7","8,4",ESE,"2,4",NW,"2,4",NNW,"2,4","2,4",-,9,10,10,"9,7","0,0",.,.
27,"6,7","6,5","6,1","6,4",WNW,"2,4",NW,"2,4",W,"0,8","1,9",-,10,8,3,"7,0","10,4",.,0
28,"5,4","5,6","5,2","5,4",W,"2,4",W,"2,4",ESE,"2,4","2,4",-,3,1,0,"1,3","0,3",.,.
29,"4,5","5,1","5,8","5,1",SSE,"0,8",ESE,"0,8",SE,"4,4","2,0",-,9,2,4,"5,0",.,.,.
30,"6,9","9,7","8,6","8,4",SSE,"6,7",S,"2,4",NE,"2,4","3,8",-,9,10,9,"9,3","3,1",.,.
dek1,"9,1","9,5","9,0","9,2","2,6","2,6","2,5","2,5",-,"7,3","5,7","3,5","5,5","1,2",,,,,
dek2,"8,9","9,1","8,8","9,0","1,8","1,9","1,7","1,7",-,"9,5","8,5","8,1","8,7","26,2",,,,,
dek3,"6,9","7,8","7,7","7,5","2,0","1,8","2,2","1,9",-,"6,5","6,9","3,9","5,8","13,8",,,,,
mes,"8,3","8,8","8,5","8,5","2,1","2,1","2,1","2,0",-,"7,8","7,0","5,2","6,7","41,2",,,,,
Д,Напон,водене,паре,Правац,и,брзина,ветра,Инсо-,Облачност,Пада-,Снег,Појаве,,,,,,,
а,(mb),(m/s),лација,у,десетинама,вине,(сm),,,,,,,,,,,,
н,07,14,21,ср.,07,14,21,ср.,(h),07,14,21,ср.,(mm),У,Н,,,
Д,Ваздушни,притисак,у,mb,Температура,ваздуха,у,°,C,Релативна,влажност,,,,,,,,
а,Екстреми,мин,Терминске,Термини,,,,,,,,,,,,,,,
н,07,14,21,ср.,мах,мин,амп,5сm,07,14,21,ср.,07,14,21,ср.,,,
БЕОГРАД,ширина,"44°48',",дужина,"20°28',",висина,132m,ДЕЦЕМБАР,2017,,,,,,,,,,,
1,"996,2","998,0","999,8","998,0","6,1","2,2","3,9","2,4","2,5","4,4","4,0","3,7",90,82,87,86,,,
2,"1000,8","1003,0","1003,7","1002,5","4,1","1,0","3,1","1,8","1,4","2,4","1,0","1,5",90,82,93,88,,,
3,"1001,4","1004,4","1007,9","1004,6","1,0","-0,2","1,2","0,4","0,2","0,2","0,2","0,2",96,93,95,95,,,
4,"1009,5","1009,7","1009,9","1009,7","3,7","-1,0","4,7","-1,0","-0,4","1,9","1,8","1,3",96,71,77,81,,,
5,"1012,2","1014,7","1015,2","1014,0","5,1","1,5","3,6","0,6","2,0","4,4","2,9","3,1",88,68,90,82,,,
6,"1014,8","1013,8","1013,3","1014,0","9,6","2,8","6,8","2,2","4,8","8,3","3,0","4,8",71,63,92,75,,,
7,"1013,3","1011,0","1009,6","1011,3","10,5","-0,2","10,7","-4,1","-0,2","9,2","4,6","4,6",95,63,82,80,,,
8,"1005,0","1000,2","997,0","1000,7","14,5","2,2","12,3","-2,6","5,2","14,0","10,0","9,8",61,42,54,52,,,
9,"988,0","990,8","995,2","991,3","10,4","0,3","10,1","6,6","9,6","1,0","0,4","2,9",65,95,96,85,,,
10,"1000,6","999,4","994,7","998,2","4,9","-1,0","5,9","-2,6","-0,4","4,4","3,7","2,9",93,54,55,67,,,
11,"992,1","992,8","992,5","992,5","11,9","3,4","8,5","2,8","6,7","10,5","10,2","9,4",60,58,62,60,,,
12,"994,0","995,8","998,8","996,2","19,5","9,3","10,2","7,2","10,6","18,8","15,2","15,0",70,48,52,57,,,
13,"1001,9","1003,0","1000,7","1001,9","15,2","3,0","12,2","6,2","6,0","3,8","3,2","4,1",92,91,94,92,,,
14,"994,7","993,5","992,2","993,5","11,4","1,1","10,3","-1,9","1,4","10,5","10,6","8,3",95,62,68,75,,,
15,"989,3","987,2","982,1","986,2","14,3","10,0","4,3","7,0","10,8","12,8","13,4","12,6",64,58,61,61,,,
16,"985,0","993,2","996,9","991,7","13,4","1,5","11,9","4,8","4,7","4,2","3,6","4,0",90,87,88,88,,,
17,"998,6","1000,1","1003,7","1000,8","3,8","0,9","2,9","0,1","1,8","2,6","1,6","1,9",90,86,92,89,,,
18,"1005,1","1005,4","1008,1","1006,2","2,6","-0,4","3,0","-1,5","-0,4","2,2","0,8","0,9",96,81,88,88,,,
19,"1012,6","1014,4","1015,5","1014,2","2,2","0,4","1,8","0,3","0,5","1,9","0,4","0,8",76,75,86,79,,,
20,"1016,4","1016,3","1016,2","1016,3","1,0","-2,9","3,9","-4,8","-2,4","0,5","-0,3","-0,6",86,78,84,83,,,
21,"1017,5","1017,3","1016,6","1017,1","2,0","-2,0","4,0","-3,8","-2,0","0,7","0,8","0,1",88,75,80,81,,,
22,"1014,8","1012,9","1012,2","1013,3","2,6","-0,9","3,5","-4,4","-0,2","1,9","2,1","1,5",87,92,90,90,,,
23,"1011,6","1011,1","1010,8","1011,2","6,3","2,1","4,2","1,9","3,4","5,5","5,3","4,9",89,71,80,80,,,
24,"1008,9","1007,6","1008,7","1008,4","14,6","5,3","9,3","4,6","6,6","13,6","7,3","8,7",76,57,83,72,,,
25,"1008,6","1007,8","1006,0","1007,5","15,0","2,8","12,2","-1,6","3,8","13,0","9,7","9,0",86,56,66,69,,,
26,"1002,9","1000,6","998,1","1000,5","11,4","2,4","9,0","-2,6","2,9","9,0","8,4","7,2",87,66,64,72,,,
27,"992,8","988,3","984,5","988,5","15,5","8,0","7,5","2,5","11,0","15,4","10,6","11,9",58,47,64,56,,,
28,"978,5","977,7","982,0","979,4","14,7","10,1","4,6","7,4","11,8","14,4","10,5","11,8",57,50,52,53,,,
29,"989,7","994,7","998,4","994,3","10,5","3,2","7,3","2,5","3,4","3,9","3,2","3,4",85,66,72,74,,,
30,"1000,1","1000,6","1002,2","1001,0","5,8","-1,3","7,1","-5,4","-1,1","5,2","1,9","2,0",91,53,65,70,,,
31,"1001,7","1001,8","1001,6","1001,7","10,7","1,6","9,1","-1,4","4,6","9,4","6,3","6,7",49,58,69,59,,,
dek1,"1004,2","1004,5","1004,6","1004,4","7,0","0,8","6,2","0,4","2,5","5,0","3,2","3,5",85,71,82,79,,,
dek2,"999,0","1000,2","1000,7","1000,0","9,5","2,6","6,9","2,0","4,0","6,8","5,9","5,6",82,72,78,77,,,
dek3,"1002,5","1001,9","1001,9","1002,1","9,9","2,8","7,1","0,0","4,0","8,4","6,0","6,1",78,63,71,71,,,
mes,"1001,9","1002,2","1002,4","1002,2","8,8","2,1","6,7","0,8","3,5","6,8","5,0","5,1",81,69,77,75,,,
1,"6,6","6,9","7,0","6,8",WNW,"0,8",NE,"0,8",NNE,"2,4","1,4",-,10,10,10,"10,0","12,1",.,0
2,"6,1","6,0","6,1","6,1",WNW,"0,8",NW,"2,4",W,"2,4","1,9",-,10,10,10,"10,0",.,.,.
3,"6,0","5,8","5,9","5,9",WSW,"2,4",W,"2,4",W,"2,4","2,4",-,10,10,10,"10,0","11,5",9,9
4,"5,7","5,0","5,4","5,4",WSW,"0,8",WSW,"2,4",SSW,"0,8","1,4",-,10,9,10,"9,7","3,3",9,3
5,"6,2","5,7","6,8","6,2",WNW,"2,4",W,"4,4",W,"2,4","3,0",-,9,5,10,"8,0",.,6,.
6,"6,1","6,9","7,0","6,7",W,"2,4",W,"2,4",SE,"0,8","1,9",-,9,3,0,"4,0","0,1",.,.
7,"5,7","7,3","7,0","6,7",SSE,"0,8",C,"0,0",SE,"0,8","0,6",-,0,0,0,"0,0",.,.,.
8,"5,4","6,7","6,6","6,2",SSE,"0,8",S,"4,4",S,"2,4","2,5",-,3,0,4,"2,3",.,.,.
9,"7,8","6,2","6,1","6,7",SSE,"4,4",W,"2,4",WNW,"2,4","3,0",-,7,10,10,"9,0","0,1",.,.
10,"5,5","4,5","4,3","4,8",W,"4,4",S,"4,4",SSE,"4,4","4,4",-,4,0,10,"4,7","7,1",5,5
11,"5,9","7,3","7,8","7,0",SSE,"6,7",SSE,"4,4",SSE,"6,7","5,9",-,9,8,9,"8,7","0,0",.,.
12,"9,0","10,5","9,0","9,5",SSE,"4,4",SE,"2,4",SSE,"2,4","3,0",-,8,9,8,"8,3",.,.,.
13,"8,6","7,3","7,2","7,7",NW,"2,4",WNW,"0,8",S,"2,4","1,9",-,10,10,10,"10,0",.,.,.
14,"6,4","7,8","8,7","7,6",C,"0,0",SSE,"4,4",S,"2,4","2,2",-,3,10,6,"6,3","5,2",.,.
15,"8,3","8,6","9,3","8,7",SSE,"2,4",SSE,"6,7",SSE,"6,7","5,3",-,4,9,10,"7,7","0,3",.,.
16,"7,7","7,2","6,9","7,3",W,"2,4",W,"2,4",S,"0,8","1,9",-,10,9,9,"9,3","1,3",.,.
17,"6,3","6,3","6,3","6,3",NW,"0,8",NW,"2,4",NW,"0,8","1,4",-,9,10,10,"9,7","1,5",.,0
18,"5,7","5,8","5,7","5,7",W,"2,4",W,"2,4",NNW,"2,4","2,4",-,9,5,9,"7,7","2,3",.,0
19,"4,8","5,3","5,4","5,2",NW,"0,8",W,"2,4",W,"2,4","1,9",-,10,8,7,"8,3","0,1",.,0
20,"4,4","4,9","5,0","4,8",WSW,"0,8",W,"2,4",SSW,"0,8","1,4",-,5,10,8,"7,7","0,0",.,0
21,"4,7","4,8","5,2","4,9",W,"2,4",WNW,"0,8",S,"0,8","1,4",-,1,4,10,"5,0",.,.,.
22,"5,3","6,4","6,4","6,0",SW,"2,4",W,"0,8",SSW,"0,8","1,4",-,10,10,9,"9,7","0,0",.,0
23,"7,0","6,4","7,1","6,8",WNW,"0,8",NNW,"2,4",W,"2,4","1,9",-,10,7,7,"8,0","0,2",.,0
24,"7,4","8,8","8,5","8,2",W,"2,4",W,"2,4",SSE,"0,8","1,9",-,7,2,5,"4,7","0,1",.,.
25,"6,9","8,4","7,9","7,7",SE,"0,8",W,"0,8",ESE,"2,4","1,4",-,0,0,0,"0,0",.,.,.
26,"6,6","7,6","7,1","7,1",NE,"0,8",C,"0,0",SE,"2,4","1,1",-,0,7,2,"3,0",.,.,.
27,"7,7","8,3","8,2","8,1",SSE,"4,4",SSE,"6,7",SE,"4,4","5,1",-,9,1,5,"5,0",.,.,.
28,"7,8","8,3","6,6","7,6",SSE,"9,4",SSE,"4,4",SSW,"2,4","5,4",-,7,7,8,"7,3",.,.,.
29,"6,6","5,3","5,6","5,8",NW,"2,4",WNW,"2,4",WNW,"2,4","2,4",-,9,10,7,"8,7","0,0",.,.
30,"5,1","4,7","4,5","4,8",W,"0,8",W,"0,8",SE,"2,4","1,4",-,0,0,0,"0,0","0,0",.,.
31,"4,2","6,8","6,6","5,9",S,"2,4",WSW,"0,8",SE,"2,4","1,9",-,9,9,0,"6,0",.,.,.
dek1,"6,1","6,1","6,2","6,2","2,0","2,6","2,1","2,2",-,"7,2","5,7","7,4","6,8","34,2",,,,,
dek2,"6,7","7,1","7,1","7,0","2,3","3,1","2,8","2,6",-,"7,7","8,8","8,6","8,4","10,7",,,,,
dek3,"6,3","6,9","6,7","6,6","2,6","2,0","2,1","2,2",-,"5,6","5,2","4,8","5,2","0,3",,,,,
mes,"6,4","6,7","6,7","6,6","2,3","2,5","2,3","2,3",-,"6,8","6,5","6,9","6,7","45,2",,,,,
Д,Напон,водене,паре,Правац,и,брзина,ветра,Инсо-,Облачност,Пада-,Снег,Појаве,,,,,,,
а,(mb),(m/s),лација,у,десетинама,вине,(сm),,,,,,,,,,,,
н,07,14,21,ср.,07,14,21,ср.,(h),07,14,21,ср.,(mm),У,Н,,,
Д,Ваздушни,притисак,у,mb,Температура,ваздуха,у,°,C,Релативна,влажност,,,,,,,,
а,Екстреми,мин,Терминске,Термини,,,,,,,,,,,,,,,
н,07,14,21,ср.,мах,мин,амп,5сm,07,14,21,ср.,07,14,21,ср.,,,
